customer_id,signup_date,home_city,segment,age,household_size,income_band,acquisition_channel,propensity_score
C007610,2023-04-12,Khulna,End-User,47.0,5,Mid,Referral,0.624
C007611,2022-06-06,Dhaka,Renter-to-Owner,,3,Mid,Facebook,0.673
C007612,2023-01-02,Mymensingh,End-User,23.0,3,Mid,Paid Search,0.553
C007613,2023-09-15,Dhaka,Investor,57.0,2,Lower-Mid,Broker Network,0.734
C007614,2024-03-27,Dhaka,Business Buyer,22.0,4,Lower-Mid,Referral,0.639
C007615,2022-10-07,Dhaka,Investor,,5,Lower-Mid,Organic,0.584
C007616,2024-03-02,Rangpur,Business Buyer,26.0,2,Mid,Facebook,0.63
C007617,2022-10-29,Sylhet,End-User,28.0,3,Low,Broker Network,0.365
C007618,2022-09-21,Dhaka,Business Buyer,24.0,3,Upper-Mid,Organic,0.801
C007619,2023-04-22,Dhaka,Business Buyer,29.0,4,Lower-Mid,Broker Network,0.576
C007620,2022-06-21,Barishal,End-User,43.0,4,Low,Referral,0.464
C007621,2023-03-08,Chattogram,Renter-to-Owner,18.0,4,Mid,Broker Network,0.622
C007622,2023-01-17,Dhaka,Investor,45.0,6,Lower-Mid,Paid Search,0.715
C007623,2022-10-26,Mymensingh,Investor,44.0,3,Lower-Mid,Broker Network,0.739
C007624,2024-04-06,Dhaka,End-User,39.0,2,Low,Organic,0.356
C007625,2022-12-20,Khulna,End-User,35.0,4,Lower-Mid,Email,0.571
C007626,2024-01-11,Dhaka,Investor,36.0,6,Lower-Mid,Organic,0.652
C007627,2024-02-07,Sylhet,End-User,47.0,2,Low,Paid Search,0.28
C007628,2023-12-11,Barishal,Business Buyer,18.0,4,Lower-Mid,Referral,0.744
C007629,2022-10-15,Chattogram,Renter-to-Owner,41.0,3,Mid,Paid Search,0.563
C007630,2024-06-03,Rajshahi,End-User,27.0,5,Mid,Paid Search,0.548
C007631,2022-09-10,Rangpur,End-User,41.0,5,Lower-Mid,Organic,0.407
C007632,2022-10-23,Barishal,Investor,28.0,4,High,Email,0.891
C007633,2024-07-21,Chattogram,End-User,,4,,Facebook,0.341
C007634,2022-12-29,Chattogram,Business Buyer,20.0,3,Upper-Mid,Paid Search,0.719
C007635,2024-01-14,Rangpur,Business Buyer,19.0,5,,Paid Search,0.789
C007636,2022-02-15,Dhaka,End-User,33.0,6,Mid,Facebook,0.523
C007637,2023-10-17,Dhaka,End-User,47.0,4,Low,Facebook,0.429
C007638,2024-07-15,Dhaka,End-User,39.0,3,Upper-Mid,Organic,0.605
C007639,2024-01-26,Rangpur,End-User,39.0,4,Lower-Mid,Organic,0.308
C007640,2023-09-13,Dhaka,Investor,42.0,5,Low,Referral,0.749
C007641,2024-06-24,Dhaka,Investor,30.0,4,Upper-Mid,Paid Search,0.767
C007642,2022-11-14,Rajshahi,End-User,39.0,2,Lower-Mid,Marketplace,0.394
C007643,2023-02-06,Dhaka,End-User,29.0,5,Mid,Paid Search,0.496
C007644,2022-03-15,Chattogram,Renter-to-Owner,,2,Mid,Organic,0.564
C007645,2024-01-15,Chattogram,Renter-to-Owner,32.0,4,Upper-Mid,Organic,0.718
C007646,2024-02-11,Dhaka,End-User,29.0,1,Mid,Referral,0.598
C007647,2024-03-11,Mymensingh,End-User,33.0,4,Upper-Mid,Paid Search,0.655
C007648,2024-03-09,Dhaka,Renter-to-Owner,32.0,4,Low,Paid Search,0.396
C007649,2022-05-16,Rangpur,Investor,28.0,1,Mid,Organic,0.605
C007650,2023-12-12,Chattogram,Renter-to-Owner,33.0,4,Mid,Organic,0.563
C007651,2024-03-24,Dhaka,Investor,35.0,2,Lower-Mid,Paid Search,0.739
C007652,2022-08-06,Dhaka,Business Buyer,24.0,4,Lower-Mid,Paid Search,0.513
C007653,2023-05-23,Khulna,Investor,38.0,3,Low,Referral,0.694
C007654,2024-08-31,Chattogram,Renter-to-Owner,30.0,2,Lower-Mid,Organic,0.523
C007655,2023-03-19,Dhaka,Investor,36.0,2,Mid,Paid Search,0.805
C007656,2024-03-13,Mymensingh,Renter-to-Owner,28.0,2,Lower-Mid,Marketplace,0.518
C007657,2023-07-20,Chattogram,End-User,43.0,5,Mid,Referral,0.504
C007658,2023-12-03,Mymensingh,Investor,43.0,5,Upper-Mid,Marketplace,0.716
C007659,2023-10-30,Dhaka,Renter-to-Owner,25.0,7,Mid,Organic,0.551
C007660,2023-11-25,Dhaka,Investor,39.0,3,Upper-Mid,Facebook,0.873
C007661,2024-04-10,Rajshahi,End-User,47.0,3,Mid,Paid Search,0.439
C007662,2024-08-22,Dhaka,End-User,25.0,4,High,Marketplace,0.66
C007663,2022-11-12,Dhaka,Renter-to-Owner,26.0,3,Mid,Marketplace,0.594
C007664,2024-09-16,Dhaka,Renter-to-Owner,41.0,3,Lower-Mid,Facebook,0.518
C007665,2023-11-01,Dhaka,End-User,22.0,4,Mid,Paid Search,0.503
C007666,2023-09-27,Barishal,Renter-to-Owner,27.0,5,Mid,Facebook,0.464
C007667,2022-12-16,Dhaka,Business Buyer,25.0,1,Mid,Email,0.593
C007668,2023-03-21,Mymensingh,End-User,41.0,3,Lower-Mid,Facebook,0.346
C007669,2023-11-26,Dhaka,End-User,28.0,2,,Broker Network,0.368
C007670,2023-01-23,Chattogram,End-User,31.0,4,,Referral,0.735
C007671,2022-11-03,Chattogram,End-User,27.0,4,,Organic,0.8
C007672,2024-05-23,Khulna,End-User,44.0,5,Lower-Mid,Broker Network,0.404
C007673,2023-03-19,Rangpur,End-User,26.0,3,Mid,Organic,0.704
C007674,2023-11-19,Rangpur,Renter-to-Owner,21.0,4,Lower-Mid,Email,0.531
C007675,2022-02-03,Dhaka,End-User,21.0,2,Mid,Paid Search,0.608
C007676,2022-03-24,Chattogram,End-User,40.0,3,Low,Facebook,0.412
C007677,2024-06-23,Rangpur,Investor,41.0,4,High,Paid Search,0.889
C007678,2022-06-01,Dhaka,Investor,45.0,2,Mid,Organic,0.638
C007679,2024-04-28,Khulna,Renter-to-Owner,23.0,5,Lower-Mid,Broker Network,0.576
C007680,2024-08-17,Dhaka,End-User,32.0,4,Low,Broker Network,0.452
C007681,2023-05-29,Chattogram,Business Buyer,56.0,3,Mid,Marketplace,0.608
C007682,2024-07-31,Chattogram,End-User,31.0,2,Mid,Facebook,0.533
C007683,2023-04-01,Chattogram,End-User,29.0,3,Mid,Organic,0.598
C007684,2024-10-11,Rangpur,End-User,34.0,3,Mid,Organic,0.524
C007685,2022-09-10,Khulna,Renter-to-Owner,39.0,2,Mid,Paid Search,0.602
C007686,2023-04-02,Rangpur,Investor,39.0,2,Lower-Mid,Paid Search,0.609
C007687,2023-02-19,Sylhet,End-User,28.0,3,Low,Facebook,0.38
C007688,2024-04-15,Chattogram,End-User,29.0,5,Lower-Mid,Paid Search,0.403
C007689,2022-02-16,Khulna,End-User,31.0,3,Lower-Mid,Marketplace,0.383
C007690,2024-06-01,Chattogram,Investor,27.0,4,Mid,Organic,0.669
C007691,2022-01-25,Rangpur,End-User,23.0,3,Low,Broker Network,0.587
C007692,2022-12-03,Dhaka,Renter-to-Owner,50.0,4,Mid,Facebook,0.554
C007693,2023-09-28,Mymensingh,End-User,30.0,3,Low,Facebook,0.26
C007694,2022-06-04,Rajshahi,Renter-to-Owner,31.0,4,Low,Referral,0.568
C007695,2023-06-07,Rajshahi,Renter-to-Owner,31.0,4,Lower-Mid,Marketplace,0.525
C007696,2024-11-28,Khulna,End-User,33.0,5,Lower-Mid,Referral,0.574
C007697,2024-05-27,Khulna,Investor,38.0,4,Low,Paid Search,0.622
C007698,2022-02-02,Rajshahi,End-User,30.0,4,Upper-Mid,Paid Search,0.708
C007699,2023-09-23,Rajshahi,Investor,44.0,2,,Email,0.585
C007700,2023-09-29,Dhaka,Business Buyer,39.0,3,Lower-Mid,Facebook,0.572
C007701,2022-03-14,Rajshahi,Renter-to-Owner,32.0,3,,Broker Network,0.684
C007702,2023-11-25,Chattogram,Investor,28.0,3,Lower-Mid,Paid Search,0.625
C007703,2023-07-10,Rajshahi,End-User,44.0,4,Mid,Broker Network,0.634
C007704,2023-12-28,Khulna,End-User,33.0,4,Mid,Facebook,0.448
C007705,2022-11-14,Dhaka,Investor,23.0,4,Lower-Mid,Facebook,0.808
C007706,2022-09-30,Sylhet,End-User,43.0,5,Low,Marketplace,0.361
C007707,2024-02-24,Chattogram,Investor,27.0,4,Upper-Mid,Facebook,0.655
C007708,2024-02-09,Khulna,End-User,42.0,2,Lower-Mid,Paid Search,0.506
C007709,2022-06-22,Sylhet,End-User,18.0,4,Lower-Mid,Facebook,0.608
C007710,2022-08-19,Rajshahi,End-User,31.0,4,Lower-Mid,Organic,0.331
C007711,2023-09-18,Sylhet,End-User,44.0,5,Low,Paid Search,0.427
C007712,2024-06-02,Dhaka,End-User,34.0,3,Upper-Mid,Referral,0.621
C007713,2022-08-04,Dhaka,End-User,39.0,4,,Organic,0.676
C007714,2022-08-22,Rajshahi,End-User,26.0,5,Upper-Mid,Facebook,0.495
C007715,2024-05-11,Dhaka,End-User,37.0,4,Low,Facebook,0.418
C007716,2024-01-13,Dhaka,Business Buyer,34.0,2,High,Paid Search,0.805
C007717,2024-08-19,Dhaka,Investor,36.0,1,Mid,Organic,0.893
C007718,2024-04-15,Chattogram,End-User,52.0,6,Mid,Referral,0.538
C007719,2024-10-13,Mymensingh,End-User,46.0,1,Mid,Marketplace,0.513
C007720,2022-07-21,Dhaka,End-User,41.0,3,Mid,Paid Search,0.355
C007721,2022-10-17,Dhaka,End-User,41.0,5,Lower-Mid,Organic,0.718
C007722,2022-09-11,Mymensingh,Renter-to-Owner,26.0,1,Mid,Marketplace,0.754
C007723,2022-03-01,Mymensingh,Business Buyer,30.0,2,Mid,Email,0.864
C007724,2024-04-10,Dhaka,End-User,20.0,2,Low,Marketplace,0.483
C007725,2023-12-07,Rangpur,End-User,23.0,6,Low,Organic,0.383
C007726,2022-04-02,Dhaka,Renter-to-Owner,26.0,6,Lower-Mid,Marketplace,0.506
C007727,2022-07-31,Barishal,End-User,,3,Mid,Email,0.583
C007728,2022-07-23,Dhaka,End-User,23.0,4,Mid,Paid Search,0.57
C007729,2023-03-06,Chattogram,Renter-to-Owner,34.0,4,Mid,Referral,0.602
C007730,2023-05-01,Dhaka,End-User,33.0,3,Mid,Organic,0.508
C007731,2022-11-05,Sylhet,End-User,24.0,2,Lower-Mid,Facebook,0.323
C007732,2024-09-18,Dhaka,Investor,48.0,7,Mid,Referral,0.786
C007733,2022-08-15,Chattogram,Investor,22.0,1,Lower-Mid,Organic,0.684
C007734,2023-08-22,Sylhet,Business Buyer,44.0,4,Upper-Mid,Marketplace,0.704
C007735,2023-04-12,Dhaka,Investor,18.0,3,Lower-Mid,Marketplace,0.66
C007736,2023-02-18,Rangpur,End-User,33.0,5,Upper-Mid,Email,0.529
C007737,2024-05-30,Chattogram,End-User,23.0,5,Low,Organic,0.362
C007738,2024-11-08,Dhaka,End-User,28.0,2,Mid,Referral,0.559
C007739,2022-01-07,Dhaka,Investor,50.0,3,Lower-Mid,Email,0.736
C007740,2023-05-10,Chattogram,End-User,31.0,2,Low,Organic,0.446
C007741,2022-05-08,Dhaka,End-User,24.0,4,,Referral,0.647
C007742,2023-04-08,Khulna,End-User,38.0,5,Lower-Mid,Organic,0.435
C007743,2023-10-20,Rajshahi,Renter-to-Owner,31.0,3,Lower-Mid,Referral,0.603
C007744,2023-03-15,Chattogram,End-User,35.0,3,Lower-Mid,Referral,0.468
C007745,2022-11-26,Chattogram,Business Buyer,26.0,6,Lower-Mid,Email,0.541
C007746,2022-11-29,Barishal,End-User,26.0,5,Lower-Mid,Facebook,0.46
C007747,2022-11-16,Chattogram,End-User,27.0,5,Lower-Mid,Broker Network,0.438
C007748,2022-12-14,Rajshahi,Business Buyer,41.0,1,Low,Organic,0.552
C007749,2023-02-03,Rangpur,Renter-to-Owner,32.0,4,Lower-Mid,Referral,0.578
C007750,2024-01-04,Dhaka,End-User,25.0,4,Lower-Mid,Email,0.376
C007751,2022-04-13,Rajshahi,End-User,35.0,2,Mid,Broker Network,0.534
C007752,2022-02-13,Mymensingh,Renter-to-Owner,35.0,2,Mid,Email,0.585
C007753,2023-07-05,Khulna,Investor,39.0,3,Low,Referral,0.619
C007754,2023-12-28,Mymensingh,End-User,30.0,2,Mid,Facebook,0.376
C007755,2022-10-03,Chattogram,End-User,33.0,3,,Marketplace,0.302
C007756,2022-08-03,Khulna,Renter-to-Owner,38.0,3,Lower-Mid,Paid Search,0.593
C007757,2023-10-28,Chattogram,End-User,25.0,4,Mid,Broker Network,0.615
C007758,2023-02-14,Dhaka,End-User,42.0,3,Mid,Referral,0.588
C007759,2024-02-24,Mymensingh,Business Buyer,34.0,3,Low,Broker Network,0.446
C007760,2022-06-06,Dhaka,Investor,24.0,5,Lower-Mid,Facebook,0.638
C007761,2022-05-10,Mymensingh,Renter-to-Owner,24.0,1,Lower-Mid,Facebook,0.577
C007762,2023-08-13,Rajshahi,Investor,33.0,4,Lower-Mid,Organic,0.831
C007763,2023-02-23,Rangpur,Renter-to-Owner,29.0,4,Mid,Marketplace,0.558
C007764,2024-02-17,Mymensingh,End-User,41.0,4,,Paid Search,0.455
C007765,2023-06-24,Khulna,End-User,31.0,3,Low,Facebook,0.389
C007766,2023-01-14,Mymensingh,End-User,37.0,2,Mid,Organic,0.629
C007767,2022-06-20,Barishal,Renter-to-Owner,26.0,6,Upper-Mid,Referral,0.771
C007768,2022-06-24,Khulna,End-User,34.0,3,Upper-Mid,Paid Search,0.569
C007769,2024-03-16,Rajshahi,Investor,46.0,2,Low,Facebook,0.445
C007770,2022-08-30,Dhaka,Investor,33.0,4,Upper-Mid,Broker Network,0.914
C007771,2023-06-20,Dhaka,End-User,29.0,3,Low,Referral,0.522
C007772,2024-05-22,Dhaka,End-User,26.0,5,Lower-Mid,Organic,0.481
C007773,2024-08-15,Chattogram,End-User,34.0,3,Lower-Mid,Broker Network,0.627
C007774,2022-10-13,Dhaka,End-User,47.0,5,Lower-Mid,Facebook,0.449
C007775,2022-04-27,Khulna,Renter-to-Owner,22.0,4,,Paid Search,0.506
C007776,2024-04-05,Rajshahi,End-User,34.0,3,Low,Paid Search,0.275
C007777,2024-01-03,Rajshahi,Investor,19.0,5,Mid,Broker Network,0.644
C007778,2022-12-20,Rangpur,End-User,30.0,3,,Marketplace,0.489
C007779,2023-09-25,Mymensingh,End-User,36.0,3,Mid,Broker Network,0.61
C007780,2022-07-21,Rangpur,Business Buyer,20.0,4,Mid,Email,0.877
C007781,2024-01-17,Rajshahi,End-User,30.0,4,Lower-Mid,Facebook,0.435
C007782,2024-02-15,Dhaka,End-User,37.0,3,Mid,Facebook,0.567
C007783,2022-11-16,Mymensingh,Renter-to-Owner,35.0,2,Mid,Broker Network,0.584
C007784,2023-05-15,Dhaka,End-User,37.0,4,Low,Paid Search,0.387
C007785,2022-12-23,Dhaka,Business Buyer,25.0,3,High,Broker Network,0.876
C007786,2022-02-03,Chattogram,End-User,37.0,4,,Referral,0.544
C007787,2022-05-16,Khulna,Business Buyer,,3,Mid,Organic,0.837
C007788,2024-10-20,Sylhet,Renter-to-Owner,40.0,3,Mid,Paid Search,0.599
C007789,2023-05-02,Dhaka,Renter-to-Owner,18.0,3,Mid,Organic,0.758
C007790,2022-06-07,Barishal,Investor,31.0,4,Mid,Organic,0.801
C007791,2022-02-17,Dhaka,Renter-to-Owner,35.0,5,Upper-Mid,Facebook,0.643
C007792,2023-01-12,Dhaka,Renter-to-Owner,46.0,4,,Organic,0.437
C007793,2024-11-13,Chattogram,End-User,35.0,6,Low,Organic,0.402
C007794,2023-02-15,Chattogram,End-User,36.0,4,Lower-Mid,Organic,0.627
C007795,2024-12-01,Barishal,End-User,,3,,Referral,0.708
C007796,2023-06-06,Dhaka,Business Buyer,45.0,3,Lower-Mid,Broker Network,0.673
C007797,2024-03-25,Dhaka,Renter-to-Owner,31.0,4,,Facebook,0.475
C007798,2024-04-17,Dhaka,End-User,21.0,5,Lower-Mid,Referral,0.577
C007799,2022-01-31,Barishal,End-User,20.0,5,Mid,Referral,0.637
C007800,2022-01-07,Mymensingh,End-User,40.0,2,Upper-Mid,Referral,0.593
C007801,2024-09-10,Rajshahi,End-User,36.0,5,Mid,Marketplace,0.543
C007802,2024-09-21,Rajshahi,Renter-to-Owner,32.0,4,Low,Referral,0.693
C007803,2022-05-22,Rangpur,End-User,29.0,2,Upper-Mid,Facebook,0.625
C007804,2023-11-20,Dhaka,Renter-to-Owner,36.0,3,,Email,0.864
C007805,2024-09-11,Dhaka,End-User,36.0,5,Mid,Referral,0.644
C007806,2024-10-10,Khulna,End-User,38.0,4,Mid,Facebook,0.583
C007807,2022-11-12,Dhaka,Renter-to-Owner,24.0,2,Mid,Broker Network,0.593
C007808,2024-05-21,Chattogram,Investor,18.0,2,Mid,Paid Search,0.73
C007809,2023-11-20,Chattogram,Business Buyer,26.0,2,Upper-Mid,Referral,0.9
C007810,2024-09-16,Chattogram,Business Buyer,22.0,3,Mid,Broker Network,0.682
C007811,2022-06-06,Khulna,Renter-to-Owner,21.0,4,Mid,Referral,0.776
C007812,2023-10-03,Chattogram,Renter-to-Owner,48.0,2,,Organic,0.42
C007813,2022-01-27,Dhaka,End-User,18.0,3,Lower-Mid,Facebook,0.435
C007814,2023-01-16,Rangpur,End-User,38.0,6,Low,Broker Network,0.389
C007815,2022-01-13,Sylhet,Renter-to-Owner,42.0,6,Mid,Facebook,0.801
C007816,2023-04-18,Dhaka,End-User,43.0,6,High,Marketplace,0.659
C007817,2024-05-14,Dhaka,Renter-to-Owner,36.0,1,Low,Organic,0.534
C007818,2023-12-03,Dhaka,End-User,46.0,6,Lower-Mid,Referral,0.371
C007819,2022-12-04,Dhaka,Renter-to-Owner,50.0,4,Mid,Paid Search,0.517
C007820,2023-04-01,Dhaka,End-User,31.0,4,Low,Referral,0.474
C007821,2023-01-27,Dhaka,Renter-to-Owner,38.0,5,Lower-Mid,Marketplace,0.489
C007822,2024-02-19,Rangpur,End-User,45.0,5,Upper-Mid,Facebook,0.58
C007823,2022-10-11,Rangpur,End-User,26.0,1,Lower-Mid,Facebook,0.404
C007824,2022-04-08,Barishal,Business Buyer,32.0,3,Mid,Email,0.675
C007825,2023-06-25,Rajshahi,End-User,28.0,3,Mid,Facebook,0.383
C007826,2024-06-03,Sylhet,End-User,38.0,2,Mid,Facebook,0.513
C007827,2023-05-24,Sylhet,Investor,18.0,5,Lower-Mid,Paid Search,0.632
C007828,2022-08-06,Rangpur,End-User,47.0,6,Low,Facebook,0.435
C007829,2022-02-19,Sylhet,End-User,39.0,4,Low,Broker Network,0.477
C007830,2024-10-03,Sylhet,End-User,39.0,4,Mid,Facebook,0.294
C007831,2024-03-21,Barishal,Investor,18.0,4,Low,Organic,0.571
C007832,2022-06-15,Khulna,Investor,25.0,4,Mid,Organic,0.944
C007833,2022-03-20,Dhaka,Renter-to-Owner,47.0,5,Mid,Organic,0.742
C007834,2022-05-18,Dhaka,End-User,32.0,1,Upper-Mid,Email,0.679
C007835,2023-02-06,Chattogram,Investor,18.0,4,Upper-Mid,Marketplace,0.77
C007836,2024-05-15,Dhaka,Investor,36.0,4,Lower-Mid,Facebook,0.689
C007837,2022-06-20,Dhaka,Investor,40.0,3,Lower-Mid,Email,0.549
C007838,2024-05-22,Dhaka,Renter-to-Owner,39.0,3,Low,Organic,0.455
C007839,2022-01-03,Chattogram,Renter-to-Owner,33.0,6,Mid,Email,0.658
C007840,2024-02-27,Mymensingh,End-User,44.0,2,Mid,Paid Search,0.589
C007841,2022-10-29,Chattogram,End-User,28.0,3,Lower-Mid,Organic,0.527
C007842,2024-10-20,Dhaka,Renter-to-Owner,39.0,6,,Paid Search,0.641
C007843,2023-05-23,Chattogram,End-User,35.0,2,Lower-Mid,Facebook,0.443
C007844,2022-10-16,Chattogram,End-User,33.0,3,Lower-Mid,Facebook,0.405
C007845,2022-09-16,Sylhet,End-User,31.0,4,Lower-Mid,Organic,0.617
C007846,2024-05-31,Rajshahi,Business Buyer,31.0,4,Lower-Mid,Paid Search,0.728
C007847,2023-03-06,Dhaka,End-User,34.0,4,Upper-Mid,Broker Network,0.656
C007848,2023-01-11,Khulna,End-User,31.0,3,Mid,Broker Network,0.486
C007849,2024-02-24,Dhaka,Renter-to-Owner,41.0,4,Mid,Paid Search,0.591
C007850,2023-07-27,Sylhet,Investor,,4,Mid,Paid Search,0.747
C007851,2023-12-09,Mymensingh,End-User,48.0,5,Low,Referral,0.273
C007852,2023-04-21,Rangpur,End-User,29.0,5,Lower-Mid,Referral,0.637
C007853,2022-03-10,Dhaka,Business Buyer,42.0,2,Mid,Facebook,0.599
C007854,2022-01-07,Sylhet,Investor,43.0,5,Lower-Mid,Facebook,0.564
C007855,2022-02-11,Barishal,End-User,35.0,3,Mid,Facebook,0.493
C007856,2023-09-05,Rangpur,Business Buyer,35.0,5,,Facebook,0.612
C007857,2023-07-02,Dhaka,Renter-to-Owner,,4,Lower-Mid,Broker Network,0.565
C007858,2024-03-07,Chattogram,End-User,29.0,6,Lower-Mid,Email,0.533
C007859,2024-08-11,Dhaka,End-User,36.0,4,Mid,Referral,0.722
C007860,2022-07-06,Dhaka,End-User,34.0,3,Low,Paid Search,0.433
C007861,2024-10-17,Rajshahi,End-User,45.0,3,Upper-Mid,Marketplace,0.535
C007862,2024-09-20,Chattogram,End-User,30.0,2,Low,Organic,0.421
C007863,2023-10-19,Dhaka,Renter-to-Owner,30.0,5,Low,Marketplace,0.438
C007864,2023-07-20,Rangpur,Renter-to-Owner,19.0,2,Upper-Mid,Facebook,0.695
C007865,2022-07-08,Khulna,Renter-to-Owner,40.0,5,Lower-Mid,Broker Network,0.599
C007866,2022-07-10,Mymensingh,Investor,39.0,3,Lower-Mid,Facebook,0.636
C007867,2022-01-20,Barishal,End-User,43.0,1,Lower-Mid,Paid Search,0.443
C007868,2023-11-20,Rangpur,Renter-to-Owner,43.0,6,,Paid Search,0.513
C007869,2023-04-07,Barishal,Investor,41.0,1,Mid,Organic,0.789
C007870,2022-07-24,Dhaka,Investor,41.0,4,Mid,Paid Search,0.817
C007871,2022-05-23,Dhaka,End-User,39.0,4,Low,Paid Search,0.435
C007872,2022-03-09,Mymensingh,End-User,41.0,1,,Facebook,0.636
C007873,2023-11-15,Dhaka,Investor,18.0,4,Low,Email,0.607
C007874,2024-01-01,Chattogram,End-User,24.0,3,Mid,Organic,0.715
C007875,2023-11-05,Rajshahi,Renter-to-Owner,23.0,3,Mid,Broker Network,0.626
C007876,2022-04-29,Dhaka,Investor,45.0,5,Upper-Mid,Paid Search,0.848
C007877,2022-02-14,Dhaka,End-User,,4,Upper-Mid,Referral,0.761
C007878,2022-04-24,Chattogram,End-User,28.0,3,Upper-Mid,Referral,0.619
C007879,2024-03-12,Chattogram,End-User,34.0,3,High,Broker Network,0.709
C007880,2024-02-28,Sylhet,End-User,23.0,6,Upper-Mid,Organic,0.627
C007881,2022-11-11,Dhaka,Investor,37.0,4,Upper-Mid,Organic,0.875
C007882,2022-02-28,Khulna,Investor,18.0,3,Low,Organic,0.587
C007883,2022-12-07,Dhaka,End-User,23.0,3,Mid,Marketplace,0.539
C007884,2024-05-13,Rajshahi,Business Buyer,36.0,2,Mid,Paid Search,0.664
C007885,2022-06-02,Dhaka,End-User,23.0,3,High,Referral,0.758
C007886,2024-04-28,Dhaka,End-User,46.0,6,Mid,Paid Search,0.552
C007887,2023-05-09,Barishal,Business Buyer,34.0,3,Lower-Mid,Facebook,0.505
C007888,2022-05-31,Dhaka,Renter-to-Owner,44.0,2,Low,Facebook,0.351
C007889,2024-09-22,Sylhet,Renter-to-Owner,37.0,4,Lower-Mid,Organic,0.485
C007890,2023-07-07,Dhaka,End-User,34.0,3,Mid,Paid Search,0.397
C007891,2023-12-17,Dhaka,Renter-to-Owner,25.0,4,Mid,Organic,0.616
C007892,2022-04-14,Dhaka,End-User,42.0,3,Lower-Mid,Paid Search,0.493
C007893,2023-02-01,Rangpur,End-User,38.0,6,Lower-Mid,Facebook,0.414
C007894,2023-11-06,Chattogram,Renter-to-Owner,53.0,3,Lower-Mid,Broker Network,0.561
C007895,2023-11-19,Dhaka,End-User,41.0,2,Upper-Mid,Organic,0.648
C007896,2022-03-09,Khulna,Business Buyer,30.0,5,Lower-Mid,Organic,0.795
C007897,2023-10-07,Chattogram,Business Buyer,37.0,1,Low,Paid Search,0.513
C007898,2024-10-03,Barishal,End-User,38.0,3,Mid,Broker Network,0.535
C007899,2024-04-18,Mymensingh,End-User,44.0,5,Low,Paid Search,0.285
C007900,2022-08-10,Khulna,Renter-to-Owner,46.0,1,Mid,Broker Network,0.787
C007901,2024-08-30,Chattogram,End-User,33.0,4,Upper-Mid,Paid Search,0.508
C007902,2023-12-29,Chattogram,End-User,23.0,2,Low,Paid Search,0.306
C007903,2022-03-02,Mymensingh,Investor,18.0,1,Upper-Mid,Paid Search,0.756
C007904,2022-05-17,Khulna,Renter-to-Owner,24.0,2,Mid,Facebook,0.587
C007905,2024-09-09,Dhaka,Business Buyer,29.0,3,Low,Facebook,0.508
C007906,2022-08-12,Mymensingh,Investor,48.0,3,Lower-Mid,Paid Search,0.655
C007907,2022-04-14,Mymensingh,Renter-to-Owner,48.0,5,Lower-Mid,Marketplace,0.481
C007908,2023-04-26,Chattogram,Renter-to-Owner,43.0,4,Lower-Mid,Referral,0.488
C007909,2023-07-15,Chattogram,Investor,45.0,3,Lower-Mid,Email,0.819
C007910,2023-09-03,Sylhet,End-User,28.0,2,Upper-Mid,Email,0.661
C007911,2023-12-04,Rangpur,End-User,20.0,4,Lower-Mid,Facebook,0.475
C007912,2024-11-30,Khulna,Renter-to-Owner,25.0,6,Upper-Mid,Broker Network,0.676
C007913,2024-03-20,Chattogram,End-User,18.0,3,Mid,Facebook,0.496
C007914,2022-01-28,Chattogram,Investor,24.0,3,Mid,Facebook,0.814
C007915,2022-04-05,Chattogram,End-User,29.0,2,Mid,Broker Network,0.404
C007916,2022-01-01,Dhaka,End-User,36.0,5,Upper-Mid,Facebook,0.661
C007917,2023-02-26,Barishal,Investor,35.0,5,High,Facebook,0.86
C007918,2023-01-09,Dhaka,End-User,28.0,3,Low,Organic,0.463
C007919,2024-09-22,Chattogram,Investor,39.0,3,Lower-Mid,Marketplace,0.773
C007920,2023-01-26,Rangpur,Renter-to-Owner,28.0,2,Low,Organic,0.462
C007921,2022-02-02,Chattogram,Renter-to-Owner,34.0,3,Low,Organic,0.284
C007922,2024-07-31,Dhaka,Renter-to-Owner,24.0,5,Low,Organic,0.413
C007923,2022-10-05,Mymensingh,Investor,44.0,4,Mid,Referral,0.821
C007924,2024-08-30,Dhaka,End-User,34.0,5,Low,Paid Search,0.502
C007925,2024-04-05,Rangpur,Renter-to-Owner,40.0,3,Upper-Mid,Email,0.679
C007926,2024-07-27,Dhaka,End-User,23.0,1,Mid,Facebook,0.644
C007927,2024-05-23,Chattogram,Investor,36.0,7,Lower-Mid,Broker Network,0.504
C007928,2022-06-02,Rajshahi,Investor,39.0,4,Lower-Mid,Organic,0.67
C007929,2023-10-30,Chattogram,End-User,18.0,5,Mid,Facebook,0.603
C007930,2023-03-16,Khulna,End-User,45.0,3,Low,Referral,0.526
C007931,2023-11-02,Dhaka,Business Buyer,23.0,2,Lower-Mid,Organic,0.484
C007932,2024-03-06,Khulna,Renter-to-Owner,36.0,4,Low,Paid Search,0.373
C007933,2023-06-19,Dhaka,Renter-to-Owner,50.0,1,Low,Broker Network,0.469
C007934,2022-11-30,Barishal,Business Buyer,43.0,3,Mid,Referral,0.697
C007935,2024-09-03,Rajshahi,End-User,21.0,5,Lower-Mid,Marketplace,0.534
C007936,2023-12-09,Khulna,Investor,32.0,4,Lower-Mid,Facebook,0.631
