property_id,city,neighborhood_code,property_type,size_sqm,bedrooms,bathrooms,year_built,location_score,amenities_count,list_price,has_parking,near_transit,near_school
P004149,Khulna,N040,House,300.1,2,4,2009,0.57,11.0,32421371,True,True,True
P004150,Mymensingh,N008,Apartment,78.8,3,4,2012,0.535,7.0,7113352,False,False,False
P004151,Dhaka,N181,Apartment,93.8,3,1,2014,0.698,14.0,15895980,True,False,False
P004152,Khulna,N029,Apartment,96.0,2,2,2014,0.95,8.0,10064683,False,True,False
P004153,Rangpur,N196,Apartment,62.9,3,3,2009,0.732,10.0,7300353,True,False,False
P004154,Chattogram,N079,Land,302.7,0,0,2005,0.717,,20644319,True,False,False
P004155,Dhaka,N188,Land,169.3,0,0,2025,0.654,7.0,9456206,False,True,False
P004156,Chattogram,N025,House,182.6,3,3,2014,0.584,12.0,23372244,False,False,True
P004157,Sylhet,N036,Apartment,116.7,2,1,2007,,8.0,16212172,True,False,False
P004158,Dhaka,N047,Apartment,73.6,0,1,1998,0.813,7.0,10699660,True,False,False
P004159,Rajshahi,N146,Apartment,96.6,3,1,2016,0.638,8.0,9276464,True,True,True
P004160,Dhaka,N162,Apartment,82.7,4,1,2012,0.614,4.0,12113203,True,True,True
P004161,Sylhet,N131,House,174.3,3,1,2007,0.644,5.0,15369974,False,False,True
P004162,Khulna,N188,Commercial,79.6,0,0,2020,0.737,5.0,11810777,False,False,True
P004163,Sylhet,N032,Apartment,91.1,0,1,2004,0.817,8.0,10412004,True,False,True
P004164,Dhaka,N073,Apartment,80.5,3,2,2015,0.897,9.0,13519252,False,True,False
P004165,Mymensingh,N196,Apartment,102.2,3,3,2018,0.556,6.0,7263877,True,False,False
P004166,Rajshahi,N103,Apartment,137.3,2,2,2005,0.198,14.0,8963604,True,False,False
P004167,Rajshahi,N186,Apartment,108.0,4,2,2015,0.428,4.0,5416207,True,True,False
P004168,Barishal,N032,Land,60.0,0,0,2012,0.423,4.0,3905999,True,False,False
P004169,Dhaka,N014,House,242.3,4,2,2019,0.749,9.0,38605917,True,True,False
P004170,Dhaka,N054,House,141.9,5,2,2020,,,20631243,True,False,True
P004171,Dhaka,N164,Commercial,262.1,0,0,1994,,3.0,25212933,False,True,True
P004172,Dhaka,N075,House,263.6,4,2,2017,0.66,8.0,35649845,True,False,True
P004173,Dhaka,N212,Land,247.2,0,0,2018,0.95,8.0,22822097,False,True,False
P004174,Mymensingh,N038,House,218.3,3,3,2025,0.87,8.0,22528471,False,False,False
P004175,Chattogram,N056,Apartment,127.9,1,2,2020,0.61,8.0,11548145,True,True,False
P004176,Dhaka,N154,Apartment,75.9,2,3,2016,0.95,8.0,11886512,False,True,True
P004177,Sylhet,N073,Commercial,133.2,0,0,2011,0.64,12.0,17178220,True,False,True
P004178,Chattogram,N215,Apartment,120.4,2,1,2005,0.552,11.0,11476573,False,True,False
P004179,Dhaka,N164,Apartment,98.1,3,2,2017,0.791,10.0,17396774,False,True,True
P004180,Mymensingh,N196,Apartment,97.6,3,2,2009,0.468,11.0,7056444,True,False,False
P004181,Rangpur,N053,Apartment,119.5,1,2,2008,0.306,8.0,9184175,False,True,False
P004182,Rajshahi,N035,Apartment,68.7,3,2,2013,0.287,9.0,5239917,False,False,True
P004183,Khulna,N018,House,170.9,3,4,2017,0.799,1.0,17679645,True,False,True
P004184,Dhaka,N218,Land,136.3,0,0,2022,0.695,14.0,16561862,False,True,True
P004185,Khulna,N191,Apartment,84.8,2,1,2016,0.445,8.0,6471268,True,False,True
P004186,Chattogram,N006,Apartment,51.1,3,2,2016,0.728,,8109769,False,False,False
P004187,Khulna,N101,Land,282.3,0,0,2011,0.381,9.0,11808013,False,False,True
P004188,Chattogram,N017,House,101.5,4,3,2010,0.495,9.0,15043417,True,True,True
P004189,Khulna,N102,Apartment,100.4,2,2,2012,0.691,7.0,7380339,True,False,False
P004190,Khulna,N179,Land,347.9,0,0,2016,0.921,10.0,17173682,True,False,False
P004191,Dhaka,N017,Apartment,107.3,2,1,2004,0.505,10.0,14194620,False,True,False
P004192,Dhaka,N168,House,70.0,5,2,2006,0.542,4.0,12349756,True,False,False
P004193,Chattogram,N050,Commercial,176.2,0,0,2022,,8.0,27485009,True,False,False
P004194,Rangpur,N211,Apartment,125.7,2,2,2015,0.721,8.0,5798216,False,False,True
P004195,Mymensingh,N029,House,161.1,4,3,1992,0.67,,11205913,True,True,True
P004196,Khulna,N018,Apartment,54.5,1,1,2018,0.545,5.0,7035767,True,False,False
P004197,Khulna,N159,Apartment,140.4,2,1,2014,0.595,5.0,8156057,False,False,False
P004198,Khulna,N197,Apartment,87.2,3,2,2016,0.654,10.0,9630813,True,False,True
P004199,Dhaka,N005,Land,280.8,0,0,2014,0.95,6.0,23105000,False,False,True
P004200,Chattogram,N197,Apartment,59.3,3,3,2025,0.811,9.0,12194967,False,True,False
P004201,Khulna,N130,Apartment,51.1,1,2,2014,0.487,7.0,6823433,False,False,False
P004202,Rangpur,N209,Apartment,81.5,2,2,1995,0.376,8.0,6945594,False,False,True
P004203,Chattogram,N186,Apartment,74.1,3,2,2025,0.773,5.0,7299957,False,True,False
P004204,Dhaka,N194,House,148.3,3,3,2022,0.516,5.0,26923787,True,False,False
P004205,Dhaka,N048,Apartment,86.1,2,1,2009,0.786,8.0,15179095,True,True,True
P004206,Chattogram,N014,Land,96.7,0,0,2010,0.788,,12760505,True,True,False
P004207,Khulna,N102,House,152.7,5,2,2022,0.785,8.0,15776831,False,True,True
P004208,Mymensingh,N122,House,108.6,1,3,2025,,7.0,9257152,True,False,False
P004209,Dhaka,N205,Apartment,110.9,3,3,2018,0.849,4.0,16808568,True,False,False
P004210,Dhaka,N029,Commercial,282.4,0,0,2008,0.895,8.0,58128276,True,True,False
P004211,Dhaka,N200,Apartment,100.2,2,1,2019,0.68,1.0,7969347,True,True,False
P004212,Rajshahi,N105,Commercial,60.0,0,0,2008,0.475,,10963335,False,False,True
P004213,Mymensingh,N088,Apartment,118.6,1,2,2008,,8.0,7735105,True,True,True
P004214,Sylhet,N031,House,101.3,4,3,2013,0.635,9.0,12392880,False,False,False
P004215,Barishal,N110,House,124.7,3,2,2020,0.77,14.0,16031185,False,True,False
P004216,Rajshahi,N082,Apartment,73.5,3,2,2022,0.63,8.0,5983326,False,True,False
P004217,Mymensingh,N074,Apartment,114.7,2,4,2003,0.669,9.0,10985309,True,True,False
P004218,Rajshahi,N195,Apartment,80.0,3,3,2009,0.728,4.0,5834315,True,True,False
P004219,Sylhet,N012,Apartment,58.5,2,2,2001,0.592,7.0,6096852,False,True,False
P004220,Mymensingh,N066,Land,261.6,0,0,2023,0.638,,8312292,False,False,False
P004221,Khulna,N010,Apartment,110.4,4,1,2017,0.478,3.0,7239104,False,False,False
P004222,Dhaka,N049,House,156.0,4,2,2017,0.721,12.0,22902060,True,True,False
P004223,Mymensingh,N136,Apartment,96.3,2,2,2014,0.586,9.0,8907056,True,True,True
P004224,Khulna,N111,Apartment,43.3,2,2,2016,0.6,9.0,8014940,False,False,False
P004225,Barishal,N027,Apartment,100.7,2,2,2016,0.442,12.0,7120702,True,True,False
P004226,Chattogram,N088,Land,117.5,0,0,2017,0.664,3.0,10793194,False,True,False
P004227,Mymensingh,N037,House,132.2,6,2,2007,0.51,4.0,10578377,True,True,False
P004228,Barishal,N213,House,223.7,3,3,2021,0.604,11.0,22555990,True,True,False
P004229,Rajshahi,N204,House,203.2,4,3,2024,0.634,4.0,16905503,True,True,True
P004230,Barishal,N139,Apartment,57.3,2,3,2016,0.899,10.0,6895847,True,False,False
P004231,Barishal,N211,Apartment,126.8,3,2,2012,0.526,9.0,8488798,True,False,False
P004232,Rangpur,N137,Land,111.7,0,0,2025,0.498,12.0,6946820,True,False,False
P004233,Khulna,N185,House,132.9,2,1,2020,0.589,11.0,12745718,True,True,False
P004234,Sylhet,N054,House,149.1,3,2,2001,0.468,11.0,12815315,True,False,False
P004235,Mymensingh,N114,House,91.9,2,3,2019,0.28,3.0,7207661,True,False,False
P004236,Khulna,N046,Apartment,76.9,2,3,2023,0.567,10.0,6868581,True,True,False
P004237,Dhaka,N046,Apartment,124.7,2,1,2013,0.701,11.0,10659258,True,True,False
P004238,Dhaka,N005,Apartment,117.4,3,3,2004,0.742,8.0,22367095,False,True,True
P004239,Barishal,N103,House,157.2,4,3,2024,0.578,5.0,11357740,True,True,True
P004240,Dhaka,N180,Apartment,101.9,2,3,2016,,7.0,16222124,False,True,True
P004241,Sylhet,N052,Apartment,63.7,2,3,2024,0.67,10.0,9142708,False,False,True
P004242,Rangpur,N007,Apartment,65.1,2,2,2016,0.547,5.0,4841192,False,True,False
P004243,Khulna,N133,Land,333.4,0,0,2000,0.531,12.0,16596522,True,False,False
P004244,Dhaka,N160,Apartment,39.5,3,1,2020,0.816,3.0,8085002,True,True,False
P004245,Mymensingh,N117,Apartment,102.9,3,2,2020,0.599,6.0,10763114,True,False,True
P004246,Khulna,N115,Apartment,92.7,0,2,2006,0.83,5.0,7310848,True,False,False
P004247,Dhaka,N179,Apartment,96.4,3,1,2025,0.552,8.0,11005874,True,True,True
P004248,Chattogram,N031,Land,86.0,0,0,2007,0.95,6.0,11563349,False,False,False
P004249,Barishal,N153,Apartment,62.9,3,3,2008,0.696,11.0,7315938,False,False,False
P004250,Khulna,N059,Apartment,98.8,3,1,2025,0.451,7.0,9802177,False,True,False
P004251,Khulna,N149,Land,375.5,0,0,2003,0.582,8.0,12197151,True,True,False
P004252,Dhaka,N040,Apartment,130.7,2,2,2013,0.625,7.0,21188364,True,False,False
P004253,Chattogram,N093,House,156.6,3,3,2009,0.759,6.0,16061022,False,False,False
P004254,Sylhet,N136,House,162.6,3,3,2014,0.525,8.0,17066918,False,False,True
P004255,Dhaka,N165,Apartment,68.0,3,3,2006,0.582,4.0,8801684,False,True,True
P004256,Mymensingh,N137,Apartment,103.7,2,1,2025,0.696,5.0,7700355,False,True,True
P004257,Dhaka,N180,Apartment,109.3,3,3,2007,0.689,5.0,16413216,True,True,True
P004258,Dhaka,N022,Apartment,119.2,2,2,2020,0.369,9.0,11089408,False,False,False
P004259,Dhaka,N013,House,159.9,2,1,2002,0.903,7.0,37300429,False,True,False
P004260,Dhaka,N062,Apartment,61.7,2,2,2013,0.692,8.0,13357897,True,True,False
P004261,Chattogram,N191,Apartment,82.0,3,1,2025,0.644,8.0,7262739,False,False,False
P004262,Khulna,N047,Commercial,76.9,0,0,2015,0.777,9.0,14985245,True,False,True
P004263,Rangpur,N016,Apartment,95.2,2,2,2025,0.707,7.0,7522157,False,True,False
P004264,Chattogram,N188,Apartment,125.3,3,2,2013,0.95,7.0,14097457,False,True,False
P004265,Dhaka,N177,Apartment,71.7,4,2,2019,0.614,9.0,10105198,True,True,True
P004266,Dhaka,N204,House,161.4,2,1,2016,0.846,5.0,22319246,False,False,True
P004267,Dhaka,N036,Apartment,92.8,3,3,2006,0.615,9.0,10608350,True,False,False
P004268,Dhaka,N049,Apartment,91.4,3,1,2023,0.784,11.0,20057334,True,False,False
P004269,Dhaka,N124,Commercial,171.0,0,0,2007,0.893,9.0,27747264,True,True,False
P004270,Dhaka,N166,House,216.5,3,2,2018,0.64,11.0,23213291,True,True,False
P004271,Dhaka,N111,Apartment,78.6,2,3,2013,0.95,8.0,12255671,False,True,True
P004272,Mymensingh,N015,House,234.8,4,2,2017,0.717,10.0,18432509,True,False,False
P004273,Dhaka,N077,Apartment,103.4,2,2,2014,,6.0,11557862,True,False,False
P004274,Sylhet,N067,House,223.0,4,3,2025,0.171,8.0,14215141,False,False,False
P004275,Dhaka,N019,Apartment,125.2,2,2,2020,0.731,9.0,19654716,True,True,True
P004276,Khulna,N069,Apartment,97.6,2,2,2011,0.861,10.0,8497967,False,True,True
P004277,Dhaka,N102,Apartment,89.3,0,3,2012,0.78,9.0,12775294,True,True,False
P004278,Dhaka,N170,Apartment,144.0,2,2,2014,0.829,12.0,22075924,True,True,True
P004279,Chattogram,N195,Land,391.0,0,0,2011,0.648,9.0,27085810,False,False,False
P004280,Sylhet,N037,Apartment,115.1,3,3,2004,0.609,8.0,10790182,True,True,True
P004281,Mymensingh,N057,Apartment,50.8,2,2,2025,0.615,8.0,4348189,True,True,False
P004282,Chattogram,N192,Commercial,60.0,0,0,2021,0.605,6.0,16129520,False,True,False
P004283,Sylhet,N143,Apartment,126.6,2,1,2009,0.609,7.0,11973614,False,False,True
P004284,Khulna,N188,Apartment,98.2,1,1,2016,0.606,7.0,5538362,False,False,False
P004285,Mymensingh,N033,Apartment,93.1,3,1,2024,0.705,8.0,8227467,True,False,False
P004286,Khulna,N188,Apartment,42.2,2,2,2011,0.606,7.0,5828820,True,False,True
P004287,Dhaka,N179,Apartment,91.4,3,2,2000,0.883,4.0,18813985,True,True,False
P004288,Sylhet,N193,Apartment,130.1,0,1,2007,0.95,11.0,13585777,True,False,False
P004289,Rangpur,N128,Land,145.6,0,0,2005,0.556,1.0,6120988,False,False,True
P004290,Rangpur,N108,House,129.1,2,2,2014,0.895,5.0,15620671,True,True,False
P004291,Barishal,N175,House,215.5,5,3,2004,0.726,10.0,11265014,True,True,False
P004292,Dhaka,N050,Commercial,73.1,0,0,2021,,6.0,23384431,False,False,False
P004293,Chattogram,N135,Apartment,96.8,2,3,2016,0.901,10.0,11361025,False,True,True
P004294,Chattogram,N210,Apartment,109.1,1,3,2019,0.773,8.0,9926587,True,True,False
P004295,Mymensingh,N113,House,160.9,3,3,2019,0.741,8.0,14643992,False,True,True
P004296,Dhaka,N030,Apartment,115.0,0,2,2005,0.351,7.0,11243368,False,True,True
P004297,Chattogram,N168,Apartment,85.8,3,2,1996,0.776,7.0,11393721,True,False,False
P004298,Sylhet,N146,Apartment,101.0,3,2,2021,0.612,10.0,10972341,True,False,True
P004299,Dhaka,N068,Apartment,59.6,2,2,2008,0.787,8.0,15943362,True,True,False
P004300,Rangpur,N055,Apartment,102.3,1,3,2020,0.72,7.0,6612037,False,True,False
P004301,Sylhet,N129,House,70.0,3,2,2013,0.689,7.0,11468164,True,False,False
P004302,Dhaka,N150,Land,290.3,0,0,2016,0.798,6.0,12308556,True,False,False
P004303,Sylhet,N163,House,162.3,1,2,2022,0.748,4.0,13089698,True,True,False
P004304,Rajshahi,N201,Commercial,60.0,0,0,2008,0.579,8.0,13105253,True,False,True
P004305,Dhaka,N178,Commercial,157.9,0,0,2008,0.95,10.0,44254471,False,False,False
P004306,Mymensingh,N086,Apartment,110.6,1,2,2025,0.72,8.0,14482732,True,True,False
P004307,Khulna,N142,House,171.8,3,2,2021,0.503,7.0,13903593,True,False,False
P004308,Khulna,N175,House,75.6,4,4,2017,0.677,8.0,9886822,False,True,True
P004309,Sylhet,N110,Apartment,135.8,3,3,2003,0.455,5.0,8235048,True,False,False
P004310,Dhaka,N109,Apartment,35.0,2,1,2012,0.849,,9004766,False,True,False
P004311,Rajshahi,N021,House,203.9,2,4,2006,0.458,9.0,12827981,True,True,True
P004312,Chattogram,N173,Apartment,120.7,2,2,2009,0.644,9.0,13350145,True,False,True
P004313,Rangpur,N133,Apartment,112.0,1,3,2007,0.573,3.0,5033855,True,False,False
P004314,Rangpur,N116,Apartment,85.8,2,1,2006,0.753,7.0,7869762,False,False,True
P004315,Barishal,N127,Apartment,109.6,3,3,2014,0.497,8.0,7664081,False,False,True
P004316,Dhaka,N077,Apartment,105.4,2,3,2007,0.789,7.0,15215221,True,True,False
P004317,Chattogram,N021,Apartment,119.2,3,1,2010,0.455,6.0,11335440,False,False,True
P004318,Mymensingh,N101,Apartment,105.4,2,2,2007,0.79,8.0,11794583,False,False,True
P004319,Chattogram,N014,Apartment,110.9,3,1,2024,0.665,6.0,11007742,False,True,False
P004320,Chattogram,N068,Commercial,69.8,0,0,2016,,8.0,17942147,False,True,True
P004321,Dhaka,N067,Land,292.4,0,0,2018,0.754,3.0,18911903,True,False,False
P004322,Dhaka,N141,Apartment,87.4,3,2,2013,0.767,9.0,13170418,True,True,True
P004323,Dhaka,N070,Commercial,244.0,0,0,2014,0.642,12.0,55367180,True,True,False
P004324,Dhaka,N215,Apartment,84.7,2,2,2016,0.95,8.0,11542251,False,True,False
P004325,Chattogram,N147,Apartment,127.0,3,1,2025,0.841,10.0,15418326,True,True,False
P004326,Khulna,N091,Apartment,140.7,3,2,2023,0.361,7.0,7746078,True,False,True
P004327,Khulna,N211,Apartment,99.4,2,2,2015,0.633,12.0,10468624,True,False,False
P004328,Chattogram,N129,Apartment,99.3,5,2,2006,0.631,6.0,8847100,False,False,True
P004329,Rangpur,N156,Apartment,98.6,2,1,2019,0.185,4.0,7359430,False,True,True
P004330,Rangpur,N049,House,87.8,3,3,2010,0.645,3.0,10014595,False,True,False
P004331,Chattogram,N022,Apartment,70.8,1,1,2010,0.547,5.0,7937602,True,False,False
P004332,Khulna,N123,Apartment,71.1,3,2,2013,0.599,8.0,7619926,False,True,False
P004333,Rangpur,N075,Land,84.2,0,0,2015,0.68,6.0,5665466,True,True,True
P004334,Dhaka,N082,Land,375.4,0,0,2022,0.839,12.0,31752513,False,False,False
P004335,Chattogram,N138,Apartment,93.2,4,3,2006,0.721,8.0,11183581,True,True,True
P004336,Rajshahi,N209,Apartment,90.6,2,2,2018,0.265,8.0,7583230,False,False,False
P004337,Chattogram,N198,House,175.0,5,3,2012,0.668,7.0,12606941,True,True,True
P004338,Khulna,N166,House,136.0,4,4,2025,0.338,10.0,11309753,True,True,False
P004339,Dhaka,N189,Apartment,98.2,2,2,2013,0.55,3.0,10947610,True,True,False
P004340,Khulna,N134,Apartment,134.5,1,2,2023,0.927,9.0,8888250,True,False,True
P004341,Mymensingh,N022,Apartment,75.5,2,2,2025,0.642,5.0,7261797,True,True,False
P004342,Mymensingh,N112,Apartment,64.1,3,1,2006,0.338,9.0,7122250,True,False,False
P004343,Sylhet,N029,Apartment,120.2,2,2,2014,0.592,7.0,12952577,False,False,False
P004344,Mymensingh,N120,House,134.4,3,3,2018,0.95,7.0,18359298,True,True,True
P004345,Barishal,N068,House,149.7,5,2,2007,0.536,8.0,14214213,False,False,True
P004346,Dhaka,N020,House,197.3,3,5,2011,0.399,9.0,27822147,True,True,False
P004347,Sylhet,N209,House,233.0,3,3,2012,0.607,8.0,18523735,True,True,True
P004348,Mymensingh,N007,Apartment,106.1,1,3,2020,0.95,8.0,8833134,False,True,True
P004349,Rajshahi,N070,Apartment,85.7,3,2,2025,0.547,9.0,7443947,False,False,True
P004350,Barishal,N132,Apartment,98.9,3,1,2013,0.87,8.0,9705552,True,False,True
P004351,Sylhet,N176,Apartment,102.6,1,2,2006,0.616,9.0,7887565,True,False,True
P004352,Dhaka,N135,House,211.7,5,2,2025,0.95,10.0,42075547,True,True,False
P004353,Dhaka,N124,Apartment,103.3,3,3,2019,0.694,,17241992,False,True,False
P004354,Sylhet,N050,Apartment,51.7,2,3,2020,0.585,11.0,8171299,False,True,False
P004355,Chattogram,N117,Apartment,137.8,2,2,2001,0.769,12.0,13231671,True,False,True
P004356,Khulna,N173,House,195.4,4,3,2001,0.519,5.0,15387155,False,True,True
P004357,Chattogram,N136,Apartment,139.4,1,3,2011,0.608,10.0,17021994,False,False,False
P004358,Dhaka,N021,Apartment,71.9,3,1,2019,0.699,8.0,14754135,False,True,False
P004359,Chattogram,N072,Land,115.8,0,0,2014,0.944,,10880188,False,False,True
P004360,Chattogram,N160,House,155.9,3,1,2009,0.371,5.0,13683210,False,True,False
P004361,Dhaka,N017,Apartment,83.5,3,2,2005,0.53,11.0,12093248,False,True,True
P004362,Mymensingh,N119,Apartment,105.1,1,2,2021,0.876,10.0,9955797,True,False,True
P004363,Mymensingh,N142,Apartment,125.6,1,3,2018,0.632,5.0,7735546,False,False,True
P004364,Dhaka,N072,Land,245.9,0,0,2009,0.547,7.0,19176060,False,True,False
P004365,Dhaka,N130,Apartment,81.9,2,3,2013,0.804,4.0,8722774,True,False,True
P004366,Dhaka,N197,Apartment,78.2,1,2,2007,0.706,7.0,10730521,True,False,True
P004367,Rajshahi,N024,Apartment,116.5,3,1,2007,0.526,6.0,7765326,True,False,True
P004368,Khulna,N166,Apartment,65.4,3,1,2016,0.469,8.0,5527354,False,False,False
P004369,Dhaka,N190,Land,94.0,0,0,2025,0.66,9.0,9342474,True,True,True
P004370,Rajshahi,N206,Apartment,88.4,3,2,2016,,6.0,6531502,True,False,True
P004371,Chattogram,N174,Apartment,82.6,3,1,2019,0.58,5.0,8250471,True,True,True
P004372,Chattogram,N064,House,114.4,4,3,2012,0.833,7.0,14894461,True,True,False
P004373,Sylhet,N079,Apartment,102.4,5,2,2012,0.724,8.0,8527547,False,True,True
P004374,Dhaka,N137,Apartment,127.7,1,1,2019,0.65,5.0,12144004,False,True,True
P004375,Rangpur,N182,Apartment,61.8,3,1,2016,0.399,9.0,7631023,True,False,False
P004376,Dhaka,N165,House,74.9,3,4,2018,0.632,5.0,12983578,True,True,False
P004377,Khulna,N162,Land,362.9,0,0,2005,0.244,11.0,13817901,True,True,True
P004378,Mymensingh,N115,Apartment,80.2,2,2,2013,0.684,10.0,10028989,True,False,True
P004379,Mymensingh,N135,Apartment,107.1,2,2,2014,0.7,11.0,9166686,True,True,True
P004380,Sylhet,N194,House,245.4,3,1,2019,0.74,6.0,16400019,True,True,True
P004381,Rajshahi,N157,Commercial,125.2,0,0,2017,0.781,12.0,25084750,False,False,False
P004382,Khulna,N070,Commercial,180.2,0,0,2008,0.745,9.0,23105060,True,True,True
P004383,Dhaka,N045,Commercial,267.5,0,0,2023,0.727,10.0,48574851,True,False,True
P004384,Khulna,N142,Land,231.1,0,0,2025,0.535,10.0,8899475,False,False,True
P004385,Chattogram,N060,Apartment,47.0,3,1,2009,0.577,10.0,8814991,True,False,True
P004386,Rangpur,N132,Land,60.0,0,0,2006,0.604,4.0,3780397,True,False,False
P004387,Dhaka,N114,Apartment,129.5,5,2,2008,0.835,7.0,10808452,True,False,False
P004388,Rajshahi,N143,Apartment,74.0,2,2,2009,0.462,8.0,5021768,True,False,True
P004389,Rangpur,N022,House,154.8,3,1,2014,0.656,5.0,8898324,False,True,False
P004390,Dhaka,N111,House,203.2,3,2,2022,0.552,8.0,27625548,True,False,False
P004391,Khulna,N150,Apartment,105.8,2,2,2013,,6.0,7421513,False,True,False
P004392,Khulna,N171,House,200.0,5,2,2024,0.502,9.0,21610936,True,True,True
P004393,Dhaka,N140,Apartment,88.9,3,1,2025,0.95,11.0,18046914,True,True,True
P004394,Sylhet,N160,Commercial,80.4,0,0,2022,0.564,13.0,17997121,True,True,True
P004395,Chattogram,N109,Apartment,88.7,1,2,2022,0.699,,14246377,True,True,False
P004396,Chattogram,N126,Apartment,94.2,1,2,2021,0.461,9.0,7670663,True,True,False
P004397,Dhaka,N216,Apartment,112.2,2,1,2015,0.797,7.0,21809027,True,True,False
P004398,Chattogram,N009,Commercial,197.8,0,0,2005,0.83,10.0,28411818,True,False,True
P004399,Dhaka,N087,House,161.0,3,3,2023,0.581,7.0,29076713,True,True,False
P004400,Sylhet,N074,House,269.0,5,3,2021,0.601,6.0,15774069,True,False,False
P004401,Barishal,N145,House,172.4,4,3,2003,0.463,12.0,15620742,True,True,False
P004402,Dhaka,N038,Land,402.3,0,0,2012,,9.0,33335144,True,True,True
P004403,Dhaka,N180,Apartment,98.0,2,3,2014,0.863,4.0,14561607,True,True,True
P004404,Mymensingh,N011,Commercial,311.8,0,0,2011,0.941,7.0,32648546,True,False,True
P004405,Chattogram,N092,Apartment,124.5,2,1,2022,0.787,9.0,18997969,True,False,True
P004406,Sylhet,N181,House,84.8,4,1,2021,0.419,8.0,8797748,True,True,False
P004407,Dhaka,N165,House,223.9,2,3,2020,0.702,3.0,26429110,True,False,False
P004408,Dhaka,N068,Commercial,239.2,0,0,2012,0.838,7.0,34116207,False,True,False
P004409,Chattogram,N167,Land,214.1,0,0,2008,0.176,11.0,10615175,True,True,False
P004410,Sylhet,N214,Commercial,190.6,0,0,2024,0.67,10.0,20956512,False,False,False
P004411,Khulna,N066,House,85.7,3,2,2007,0.647,9.0,11826942,True,False,True
P004412,Rangpur,N154,House,135.1,4,2,2003,0.95,2.0,10418901,False,False,False
P004413,Dhaka,N194,Apartment,86.3,3,1,2013,0.72,3.0,9913755,True,True,True
P004414,Khulna,N019,Apartment,95.9,3,2,2013,0.857,7.0,8620086,True,True,False
