transaction_id,listing_id,property_id,agent_id,customer_id,city,deal_date,deal_price,commission_amount,payment_mode,deal_status
T00003761,L0003342,P002481,A00056,C006649,Rangpur,2023-01-24,9503864.0,244249,Installment,Completed
T00003762,L0005492,P002267,A00260,C004379,Rangpur,2023-03-23,12447259.0,353502,Cash,Completed
T00003763,L0005759,P003699,A00232,C006867,Rajshahi,2024-11-04,6548640.0,133592,Mortgage,Completed
T00003764,L0005540,P000405,A00276,C006690,Chattogram,2022-11-11,9371007.0,237086,Mortgage,Completed
T00003765,L0003820,P002686,A00019,C000718,Dhaka,2024-07-28,11759753.0,330449,Mortgage,Completed
T00003766,L0006710,P004124,A00068,C000566,Mymensingh,2023-12-08,9978800.0,262442,Cash,Completed
T00003767,L0007056,P003080,A00051,C001927,Chattogram,2022-06-05,16899794.0,461364,Cash,Completed
T00003768,L0003614,P003932,A00299,C002029,Chattogram,2024-05-30,13087407.0,392622,Cash,Completed
T00003769,L0002462,P000997,A00120,C003046,Chattogram,2024-11-13,14003650.0,380899,Installment,Completed
T00003770,L0005426,P002966,A00172,C006291,Sylhet,2022-10-22,6045748.0,162026,Cash,Completed
T00003771,L0002191,P003789,A00061,C004731,Sylhet,2022-09-09,12034817.0,309295,Mortgage,Completed
T00003772,L0001089,P004178,A00189,C006733,Chattogram,2024-03-28,11415617.0,235162,Mortgage,Completed
T00003773,L0006898,P001647,A00003,C005163,Mymensingh,2023-11-20,11574700.0,232651,Installment,Completed
T00003774,L0003531,P003766,A00036,C003632,Barishal,2023-03-24,7170107.0,161327,Mortgage,Completed
T00003775,L0005913,P000154,A00076,C003522,Dhaka,2022-08-20,23400963.0,552263,Cash,Completed
T00003776,L0008166,P001965,A00222,C000775,Rangpur,2022-06-06,5445665.0,141043,Mortgage,Completed
T00003777,L0007446,P000158,A00016,C005593,Sylhet,2025-01-28,6739784.0,151645,Cash,Completed
T00003778,L0005342,P001147,A00133,C006216,Khulna,2024-04-22,8272971.0,203515,Mortgage,Completed
T00003779,L0003695,P003829,A00077,C002898,Mymensingh,2022-05-04,7141050.0,176384,Mortgage,Completed
T00003780,L0004037,P004304,A00260,C005135,Rajshahi,2023-02-23,12606502.0,358025,Mortgage,Completed
T00003781,L0000182,P003900,A00293,C007904,Dhaka,2023-10-18,12263313.0,317620,Mortgage,Completed
T00003782,L0002112,P000667,A00156,C003450,Dhaka,2023-09-12,12220720.0,215085,Mortgage,Completed
T00003783,L0001128,P001040,A00168,C006668,Dhaka,2024-04-07,16870880.0,497691,Mortgage,Completed
T00003784,L0007053,P003158,A00024,C000870,Mymensingh,2022-07-26,10304347.0,266883,Mortgage,Disputed
T00003785,L0005902,P000717,A00281,C004163,Mymensingh,2024-04-28,4726342.0,107288,Installment,Completed
T00003786,L0001754,P001817,A00035,C001577,Chattogram,2023-06-05,11894387.0,310444,Cash,Completed
T00003787,L0007779,P001232,A00224,C007161,Mymensingh,2025-01-02,4870408.0,110558,Mortgage,Completed
T00003788,L0008033,P001349,A00208,C003386,Dhaka,2023-10-03,14774126.0,361966,Mortgage,Completed
T00003789,L0003119,P001919,A00093,C001586,Barishal,2022-10-21,8165197.0,231075,Cash,Completed
T00003790,L0006231,P000281,A00173,C007490,Rajshahi,2024-04-18,8284206.0,248526,Mortgage,Completed
T00003791,L0007734,P003297,A00151,C007507,Dhaka,2022-08-21,12391713.0,229247,Cash,Completed
T00003792,L0003950,P002157,A00200,C006083,Khulna,2023-04-02,13738638.0,332475,Cash,Completed
T00003793,L0002150,P003070,A00083,C006010,Dhaka,2023-04-05,26604725.0,747593,Mortgage,Completed
T00003794,L0000417,P003653,A00261,C006280,Rajshahi,2023-08-02,9224917.0,204793,Cash,Completed
T00003795,L0000791,P000895,A00154,C003560,Dhaka,2023-01-24,9905284.0,295177,Installment,Completed
T00003796,L0006024,P002623,A00038,C007701,Chattogram,2022-03-20,10638449.0,243620,Mortgage,Completed
T00003797,L0001770,P003888,A00264,C000910,Rajshahi,2024-08-18,12610807.0,290049,Cash,Completed
T00003798,L0000802,P000322,A00248,C006524,Chattogram,2022-06-10,12805949.0,274047,Mortgage,Completed
T00003799,L0005953,P002744,A00115,C000862,Dhaka,2022-12-05,18145326.0,379237,Mortgage,Completed
T00003800,L0008144,P004315,A00108,C004247,Barishal,2022-10-13,7359814.0,161180,Mortgage,Completed
T00003801,L0006997,P001136,A00261,C004357,Dhaka,2022-07-08,39968013.0,887290,Mortgage,Completed
T00003802,L0002130,P002673,A00222,C004124,Barishal,2024-07-19,9564800.0,247728,Mortgage,Completed
T00003803,L0005675,P000140,A00189,C002902,Chattogram,2024-04-09,28789108.0,593056,Cash,Completed
T00003804,L0003120,P004321,A00122,C007574,Dhaka,2023-08-16,19300797.0,532702,Cash,Completed
T00003805,L0005618,P003970,A00282,C003529,Chattogram,2024-04-25,13290927.0,329615,Cash,Completed
T00003806,L0001989,P001558,A00173,C003981,Khulna,2024-11-16,10176075.0,305282,Cash,Completed
T00003807,L0003286,P004093,A00205,C000314,Dhaka,2022-10-01,12674693.0,342217,Cash,Completed
T00003808,L0005859,P002658,A00046,C006536,Dhaka,2023-09-02,13431159.0,232359,Installment,Completed
T00003809,L0003985,P001316,A00074,C004304,Rangpur,2023-08-21,8965240.0,223234,Mortgage,Completed
T00003810,L0005762,P001292,A00122,C003395,Chattogram,2024-12-30,17477677.0,482384,Mortgage,Completed
T00003811,L0004524,P000376,A00007,C005557,Khulna,2023-05-12,10334307.0,205653,Mortgage,Completed
T00003812,L0001645,P003610,A00118,C005487,Chattogram,2023-03-19,15863603.0,334722,Mortgage,Completed
T00003813,L0003682,P001603,A00048,C006727,Sylhet,2024-05-04,11762701.0,281129,Cash,Completed
T00003814,L0007774,P003280,A00044,C003380,Chattogram,2023-06-03,9465697.0,331299,Mortgage,Completed
T00003815,L0005181,P001065,A00092,C006888,Sylhet,2023-06-14,10797687.0,262384,Installment,Completed
T00003816,L0001023,P000445,A00263,C005202,Rangpur,2023-10-02,11788901.0,278218,Mortgage,Completed
T00003817,L0006614,P003077,A00084,C002757,Rangpur,2023-03-23,8205096.0,214153,Cash,Completed
T00003818,L0006589,P001030,A00264,C007061,Dhaka,2022-12-04,11102471.0,255357,Mortgage,Completed
T00003819,L0006322,P004185,A00139,C007233,Khulna,2022-03-22,6086227.0,158851,Cash,Completed
T00003820,L0001587,P000374,A00174,C004630,Sylhet,2022-08-08,19069963.0,524424,Mortgage,Completed
T00003821,L0003913,P004106,A00290,C000425,Rangpur,2023-09-06,6301169.0,151858,Cash,Completed
T00003822,L0000402,P001047,A00216,C005770,Khulna,2022-12-08,13093519.0,346978,Installment,Completed
T00003823,L0004620,P004307,A00153,C000119,Khulna,2023-06-15,12866644.0,373133,Installment,Completed
T00003824,L0006581,P001749,A00022,C002046,Barishal,2022-07-30,7839120.0,213224,Cash,Completed
T00003825,L0004408,P002216,A00039,C003702,Khulna,2025-01-30,7957712.0,186210,Mortgage,Completed
T00003826,L0006512,P003345,A00290,C001340,Barishal,2022-09-01,4786462.0,115354,Cash,Completed
T00003827,L0004808,P000539,A00247,C006200,Dhaka,2023-09-17,9768646.0,214910,Mortgage,Completed
T00003828,L0007607,P000048,A00090,C004586,Rajshahi,2024-11-21,7500125.0,200253,Mortgage,Completed
T00003829,L0003766,P002378,A00029,C003146,Khulna,2025-02-15,,681553,Mortgage,Completed
T00003830,L0000766,P004220,A00044,C004851,Mymensingh,2025-02-12,8316568.0,291080,Cash,Completed
T00003831,L0004933,P003858,A00100,C002785,Dhaka,2023-02-23,20256099.0,627939,Cash,Completed
T00003832,L0000838,P003702,A00110,C001735,Chattogram,2024-05-23,8890390.0,187587,Cash,Completed
T00003833,L0003566,P002841,A00017,C003685,Barishal,2023-02-02,6636439.0,149320,Installment,Completed
T00003834,L0000790,P000069,A00202,C007736,Khulna,2024-04-03,16707268.0,407657,Mortgage,Completed
T00003835,L0005576,P004040,A00062,C004950,Dhaka,2022-07-29,14503178.0,339374,Cash,Completed
T00003836,L0003197,P002567,A00152,C001880,Dhaka,2022-07-07,26179371.0,418870,Installment,Completed
T00003837,L0002419,P001140,A00063,C001048,Rajshahi,2022-02-08,9820025.0,318169,Mortgage,Completed
T00003838,L0006649,P003194,A00039,C007816,Sylhet,2024-08-14,11334957.0,265238,Cash,Completed
T00003839,L0003138,P001628,A00022,C002445,Mymensingh,2023-11-02,7178566.0,195257,Mortgage,Completed
T00003840,L0005681,P001048,A00229,C003998,Rangpur,2024-07-02,10752630.0,251612,Cash,Completed
T00003841,L0004274,P000335,A00151,C004615,Dhaka,2023-08-12,10250244.0,189630,Installment,Completed
T00003842,L0002400,P003627,A00046,C003025,Chattogram,2022-04-30,8699653.0,150504,Mortgage,Completed
T00003843,L0002894,P000740,A00045,C005781,Dhaka,2024-11-13,13575060.0,317656,Installment,Completed
T00003844,L0005421,P004252,A00184,C002559,Dhaka,2024-03-08,20403743.0,620274,Mortgage,Completed
T00003845,L0000128,P003876,A00168,C002556,Chattogram,2022-06-03,9794008.0,288923,Cash,Completed
T00003846,L0004351,P001353,A00211,C006392,Sylhet,2022-05-29,6577986.0,191419,Installment,Completed
T00003847,L0002453,P003110,A00049,C003988,Rangpur,2023-08-21,6894985.0,166859,Mortgage,Completed
T00003848,L0006603,P001625,A00277,C003231,Dhaka,2024-12-07,25328684.0,562297,Cash,Disputed
T00003849,L0001004,P001915,A00300,C003296,Sylhet,2023-01-28,11353112.0,264528,Mortgage,Completed
T00003850,L0000769,P002651,A00220,C007126,Khulna,2023-09-14,15122246.0,302445,Installment,Completed
T00003851,L0004725,P004373,A00165,C002089,Sylhet,2023-06-13,8008680.0,167381,Cash,Completed
T00003852,L0001561,P004001,A00108,C007952,Dhaka,2023-08-01,19963658.0,437204,Mortgage,Completed
T00003853,L0004777,P004260,A00234,C001880,Dhaka,2024-12-03,13477111.0,415095,Cash,Completed
T00003854,L0001620,P000521,A00044,C007439,Chattogram,2023-01-02,16748762.0,586207,Mortgage,Completed
T00003855,L0002229,P001904,A00145,C006600,Barishal,2023-03-16,6963479.0,189407,Cash,Completed
T00003856,L0001782,P001247,A00291,C006583,Chattogram,2023-12-07,8042118.0,197836,Cash,Completed
T00003857,L0000683,P000249,A00118,C003719,Dhaka,2024-04-20,13585436.0,286653,Mortgage,Completed
T00003858,L0008157,P001615,A00059,C006168,Mymensingh,2024-06-23,14388860.0,395694,Installment,Completed
T00003859,L0005847,P001502,A00144,C007723,Dhaka,2023-06-18,11336284.0,285674,Mortgage,Completed
T00003860,L0008097,P004234,A00192,C006730,Sylhet,2022-06-14,12055152.0,238692,Installment,Completed
T00003861,L0004945,P004282,A00223,C006775,Chattogram,2023-10-28,15697298.0,379875,Cash,Completed
T00003862,L0008052,P001407,A00234,C000156,Sylhet,2025-02-04,7673492.0,236344,Cash,Completed
T00003863,L0002106,P001224,A00293,C005629,Dhaka,2023-11-09,11003050.0,284979,Mortgage,Completed
T00003864,L0002686,P003673,A00072,C001750,Sylhet,2024-01-11,22948427.0,543878,Cash,Completed
T00003865,L0008102,P004326,A00248,C001632,Khulna,2023-01-27,7545262.0,161469,Cash,Completed
T00003866,L0007550,P003926,A00110,C000147,Rangpur,2023-05-02,6724523.0,141887,Cash,Completed
T00003867,L0000927,P001184,A00001,C006119,Mymensingh,2022-09-04,,276191,Mortgage,Completed
T00003868,L0007126,P002569,A00160,C000738,Dhaka,2023-05-25,19464859.0,527498,Cash,Completed
T00003869,L0001664,P003639,A00256,C002398,Rangpur,2023-02-13,16289001.0,400709,Cash,Completed
T00003870,L0004889,P003225,A00259,C002209,Dhaka,2023-03-01,8872803.0,310548,Cash,Completed
T00003871,L0002063,P002807,A00293,C007317,Dhaka,2024-10-10,6889228.0,178431,Cash,Completed
T00003872,L0004159,P002622,A00106,C000277,Khulna,2023-08-20,9000734.0,144012,Mortgage,Completed
T00003873,L0000406,P000421,A00132,C002486,Chattogram,2024-04-29,10650819.0,222602,Cash,Completed
T00003874,L0000318,P001670,A00121,C003379,Dhaka,2025-02-13,12245641.0,295120,Installment,Completed
T00003875,L0003304,P000965,A00019,C004614,Dhaka,2024-09-07,24633634.0,692205,Installment,Completed
T00003876,L0005866,P000705,A00147,C007091,Dhaka,2024-12-18,14847456.0,387519,Installment,Completed
T00003877,L0005170,P000809,A00097,C003615,Chattogram,2024-11-15,45053154.0,1049738,Cash,Completed
T00003878,L0001436,P002107,A00182,C007818,Dhaka,2023-04-13,13032467.0,413129,Mortgage,Completed
T00003879,L0003154,P001214,A00030,C005425,Khulna,2024-06-23,13740175.0,357245,Mortgage,Completed
T00003880,L0008196,P001797,A00067,C003507,Rangpur,2022-06-30,18047490.0,492696,Installment,Completed
T00003881,L0002339,P004347,A00189,C004676,Sylhet,2022-12-16,20630714.0,424993,Mortgage,Completed
T00003882,L0005511,P002552,A00134,C000882,Dhaka,2022-12-15,17628332.0,520036,Cash,Completed
T00003883,L0007406,P001188,A00137,C007535,Chattogram,2022-03-30,19685982.0,419311,Mortgage,Completed
T00003884,L0002115,P000195,A00235,C002580,Rangpur,2022-12-13,9471564.0,193220,Installment,Completed
T00003885,L0006523,P000753,A00158,C000365,Dhaka,2023-11-26,10410291.0,298775,Cash,Completed
T00003886,L0007401,P001782,A00066,C000687,Chattogram,2022-08-13,13680043.0,281809,Mortgage,Completed
T00003887,L0003311,P004498,A00296,C000876,Rajshahi,2022-12-24,8903388.0,180739,Mortgage,Completed
T00003888,L0004104,P000398,A00258,C002211,Barishal,2024-08-20,6762203.0,179198,Mortgage,Completed
T00003889,L0006693,P001432,A00238,C001151,Rangpur,2024-04-11,12873043.0,323113,Mortgage,Completed
T00003890,L0004754,P000227,A00085,C003553,Chattogram,2024-07-02,10249090.0,226505,Cash,Completed
T00003891,L0000070,P000630,A00126,C000655,Mymensingh,2024-08-18,8208000.0,205200,Installment,Completed
T00003892,L0001579,P002922,A00137,C006225,Dhaka,2024-06-10,40390997.0,860328,Installment,Completed
T00003893,L0005398,P001775,A00189,C005981,Rajshahi,2024-04-15,9900824.0,203957,Mortgage,Completed
T00003894,L0007477,P003582,A00242,C004579,Khulna,2023-12-09,5908811.0,88632,Cash,Completed
T00003895,L0003108,P001558,A00191,C003827,Khulna,2022-06-03,11086126.0,279370,Mortgage,Completed
T00003896,L0006387,P002641,A00252,C006096,Chattogram,2024-05-22,11172322.0,264784,Mortgage,Completed
T00003897,L0002933,P002440,A00054,C002488,Khulna,2022-03-21,9045442.0,251463,Mortgage,Completed
T00003898,L0004509,P003011,A00214,C006826,Dhaka,2023-04-17,15661632.0,324196,Mortgage,Completed
T00003899,L0002887,P002875,A00026,C001912,Chattogram,2023-03-25,11284569.0,302426,Mortgage,Completed
T00003900,L0006249,P004243,A00170,C001864,Khulna,2023-05-10,17801542.0,505564,Mortgage,Completed
T00003901,L0005510,P002060,A00084,C002159,Dhaka,2022-06-11,11942808.0,311707,,Completed
T00003902,L0007296,P002038,A00278,C007420,Khulna,2022-06-22,8145102.0,230506,Mortgage,Completed
T00003903,L0005981,P004075,A00159,C007294,Chattogram,2022-02-16,14288694.0,460096,Cash,Completed
T00003904,L0004303,P003052,A00201,C004770,Barishal,2024-05-04,10072365.0,208498,Cash,Completed
T00003905,L0000497,P002161,A00107,C002993,Chattogram,2025-01-11,12044592.0,261368,Cash,Completed
T00003906,L0004350,P003355,A00059,C001957,Dhaka,2022-08-25,28192252.0,775287,Mortgage,Completed
T00003907,L0005003,P002283,A00025,C000527,Dhaka,2023-10-27,20520510.0,396046,Cash,Completed
T00003908,L0001223,P002535,A00114,C002861,Dhaka,2022-07-02,28366763.0,680802,,Completed
T00003909,L0005139,P003559,A00131,C004446,Khulna,2024-11-22,7439521.0,175573,Mortgage,Completed
T00003910,L0002744,P001443,A00199,C001886,Chattogram,2023-04-08,8675400.0,218620,Installment,Completed
T00003911,L0004685,P001087,A00165,C007278,Chattogram,2023-04-26,17075803.0,356884,Mortgage,Completed
T00003912,L0006116,P002612,A00236,C006021,Dhaka,2024-11-13,10323928.0,170345,Mortgage,Completed
T00003913,L0004367,P002725,A00072,C006287,Sylhet,2022-03-29,10717464.0,254004,Mortgage,Completed
T00003914,L0001325,P003503,A00076,C001711,Sylhet,2022-05-16,10864658.0,256406,Installment,Completed
T00003915,L0008306,P004187,A00137,C007257,Khulna,2024-11-10,9956811.0,212080,Mortgage,Completed
T00003916,L0007599,P002363,A00198,C004976,Dhaka,2024-10-09,12153612.0,315994,Mortgage,Completed
T00003917,L0006808,P000003,A00059,C003109,Barishal,2022-03-12,11809871.0,324771,Cash,Completed
T00003918,L0003206,P003295,A00042,C003809,Dhaka,2022-08-13,,273519,Cash,Completed
T00003919,L0006101,P003109,A00288,C006231,Dhaka,2025-01-08,10460567.0,179922,Cash,Completed
T00003920,L0002668,P004411,A00220,C001668,Khulna,2022-12-05,11168537.0,223371,Mortgage,Completed
T00003921,L0007761,P001784,A00077,C004922,Dhaka,2022-03-24,32891673.0,812424,Mortgage,Completed
T00003922,L0003993,P002411,A00023,C005646,Mymensingh,2022-10-19,15499254.0,323934,Mortgage,Completed
T00003923,L0001127,P000583,A00177,C005929,Dhaka,2024-06-30,12286463.0,324363,Mortgage,Completed
T00003924,L0008403,P002660,A00260,C005079,Chattogram,2023-10-06,22597213.0,641761,Mortgage,Completed
T00003925,L0005767,P004250,A00094,C003867,Khulna,2023-07-12,10410255.0,286282,Mortgage,Completed
T00003926,L0006389,P000329,A00088,C000016,Dhaka,2024-03-02,22314901.0,589113,Cash,Completed
T00003927,L0000382,P003775,A00060,C004210,Rangpur,2022-11-25,8474073.0,153381,Cash,Completed
T00003928,L0003784,P003578,A00269,C001518,Khulna,2023-03-10,12048106.0,316865,Mortgage,Completed
T00003929,L0002023,P002088,A00149,C003034,Dhaka,2023-03-14,12207561.0,343032,Cash,Completed
T00003930,L0005799,P000814,A00286,C001265,Barishal,2023-05-24,11260025.0,284879,Cash,Completed
T00003931,L0007578,P000395,A00004,C004691,Khulna,2022-07-01,8294957.0,215669,Cash,Completed
T00003932,L0004318,P004390,A00166,C003109,Dhaka,2024-08-16,26888115.0,892685,Cash,Completed
T00003933,L0008004,P003036,A00058,C000451,Rajshahi,2023-03-28,8889993.0,216916,Cash,Completed
T00003934,L0005406,P002784,A00125,C002719,Barishal,2022-11-03,9103470.0,190263,Mortgage,Completed
T00003935,L0002239,P002394,A00007,C000078,Mymensingh,2023-01-23,5889590.0,117203,Installment,Completed
T00003936,L0000959,P003778,A00283,C007507,Khulna,2024-08-01,11989110.0,312916,Installment,Completed
T00003937,L0007748,P002720,A00044,C001312,Dhaka,2023-10-02,30562878.0,1069701,Cash,Completed
T00003938,L0006149,P003084,A00262,C005932,Dhaka,2022-04-13,25428713.0,734890,Cash,Completed
T00003939,L0001525,P002394,A00185,C005139,Mymensingh,2022-10-09,5667498.0,147355,Cash,Completed
T00003940,L0004854,P001177,A00236,C002594,Rajshahi,2024-03-02,5705610.0,94143,Mortgage,Completed
T00003941,L0000048,P002356,A00139,C006832,Chattogram,2023-10-16,12049318.0,314487,Cash,Completed
T00003942,L0007217,P001123,A00294,C000180,Dhaka,2024-12-24,17448175.0,502507,Installment,Completed
T00003943,L0000933,P002990,A00290,C006709,Dhaka,2024-03-16,12389830.0,298595,Mortgage,Completed
T00003944,L0002464,P002023,A00181,C006093,Dhaka,2023-10-22,9725205.0,193532,,Completed
T00003945,L0004908,P000767,A00101,C002827,Dhaka,2023-04-02,30122110.0,698833,Mortgage,Completed
T00003946,L0001983,P001263,A00190,C002229,Chattogram,2022-03-22,12125281.0,322532,Cash,Completed
T00003947,L0002538,P002078,A00225,C005149,Barishal,2023-07-14,13275489.0,345163,Mortgage,Completed
T00003948,L0005136,P003580,A00151,C006151,Chattogram,2023-04-27,20902638.0,386699,Mortgage,Completed
T00003949,L0006042,P001594,A00112,C005294,Barishal,2024-01-06,11574344.0,280099,Installment,Completed
T00003950,L0007458,P001584,A00283,C004890,Barishal,2024-03-18,13401566.0,349781,Cash,Completed
T00003951,L0003186,P003037,A00155,C003723,Rajshahi,2024-02-05,6479848.0,135429,Cash,Completed
T00003952,L0005061,P002120,A00042,C007917,Mymensingh,2023-09-07,7022440.0,107443,Mortgage,Completed
T00003953,L0001569,P004480,A00047,C004904,Sylhet,2024-09-01,7944464.0,189078,Cash,Completed
T00003954,L0007207,P003557,A00068,C000636,Chattogram,2023-10-01,7177111.0,188758,Mortgage,Completed
T00003955,L0003540,P000682,A00096,C003973,Chattogram,2022-01-30,14245348.0,326218,Mortgage,Completed
T00003956,L0000256,P004335,A00143,C001593,Chattogram,2024-02-01,12126715.0,324996,Mortgage,Completed
T00003957,L0007961,P001954,A00075,C003866,Dhaka,2023-01-06,9508441.0,203481,Cash,Completed
T00003958,L0006187,P003645,A00233,C001067,Dhaka,2023-10-23,12420310.0,286909,Installment,Completed
T00003959,L0006739,P000753,A00059,C004812,Dhaka,2023-08-01,11386608.0,313132,Installment,Completed
T00003960,L0007365,P001088,A00032,C004953,Sylhet,2022-05-14,20867315.0,642713,Cash,Completed
T00003961,L0004503,P004104,A00016,C000280,Khulna,2024-04-30,6022138.0,135498,Cash,Completed
T00003962,L0003117,P003174,A00175,C005827,Dhaka,2022-03-10,28143949.0,788031,Cash,Completed
T00003963,L0000664,P003971,A00096,C005174,Barishal,2022-05-31,7558294.0,173085,Mortgage,Completed
